longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,medianHouseValue
-121.34,38.61,11.0,1716.0,404.0,166100.0
-121.33,38.61,21.0,2453.0,518.0,148000.0
-121.34,38.61,20.0,5801.0,1148.0,162100.0
-121.33,38.6,25.0,4260.0,607.0,288200.0
-121.29,38.63,24.0,2868.0,527.0,213000.0
-121.3,38.63,31.0,1817.0,372.0,150000.0
-121.32,38.63,20.0,7003.0,1409.0,150500.0
-121.31,38.62,31.0,3114.0,430.0,240000.0
-121.32,38.62,29.0,2430.0,448.0,177900.0
-121.32,38.62,33.0,898.0,190.0,148300.0
-121.32,38.61,22.0,3902.0,845.0,190200.0
-121.31,38.61,17.0,992.0,151.0,326700.0
-121.3,38.64,20.0,5001.0,830.0,160000.0
-121.31,38.64,19.0,5407.0,838.0,195400.0
-121.32,38.64,19.0,8501.0,1558.0,158500.0
-121.31,38.66,27.0,1713.0,282.0,136400.0
-121.31,38.66,26.0,1604.0,245.0,140500.0
-121.32,38.66,26.0,1149.0,193.0,163400.0
-121.32,38.66,21.0,1276.0,208.0,143600.0
-121.32,38.65,23.0,2628.0,499.0,157700.0
-121.31,38.65,21.0,2759.0,409.0,165700.0
-121.3,38.66,21.0,3824.0,634.0,139000.0
-121.3,38.66,28.0,3391.0,550.0,139200.0
-121.3,38.65,26.0,3192.0,447.0,144300.0
-121.3,38.65,36.0,1665.0,293.0,121600.0
-121.21,38.66,15.0,6940.0,1019.0,232300.0
-121.21,38.65,14.0,3443.0,510.0,196000.0
-121.24,38.64,13.0,4491.0,689.0,249400.0
-121.23,38.65,19.0,2926.0,476.0,212900.0
-121.23,38.66,19.0,3243.0,546.0,169500.0
-121.24,38.66,14.0,3335.0,440.0,250300.0
-121.28,38.66,17.0,7741.0,1401.0,216100.0
-121.25,38.66,26.0,3670.0,556.0,169600.0
-121.26,38.66,19.0,3170.0,444.0,221600.0
-121.27,38.66,19.0,1891.0,266.0,188700.0
-121.27,38.66,15.0,2642.0,520.0,189800.0
-121.25,38.64,21.0,2764.0,363.0,258700.0
-121.26,38.65,17.0,2655.0,421.0,270600.0
-121.27,38.65,25.0,2787.0,601.0,159800.0
-121.27,38.64,22.0,1597.0,280.0,213500.0
-121.26,38.64,40.0,1098.0,175.0,217400.0
-121.27,38.65,33.0,1984.0,289.0,173300.0
-121.29,38.65,27.0,2744.0,464.0,147300.0
-121.28,38.64,24.0,3459.0,573.0,186200.0
-121.28,38.63,36.0,120.0,16.0,350000.0
-121.28,38.64,19.0,3574.0,669.0,242100.0
-121.28,38.71,8.0,4053.0,912.0,117100.0
-121.28,38.7,14.0,5827.0,1246.0,112900.0
-121.28,38.71,35.0,3095.0,594.0,113500.0
-121.28,38.7,15.0,5828.0,1051.0,143200.0
-121.28,38.68,14.0,11442.0,2690.0,121200.0
-121.3,38.7,18.0,7334.0,1332.0,124700.0
-121.3,38.69,21.0,6575.0,1105.0,115400.0
-121.32,38.69,11.0,13796.0,2372.0,124500.0
-121.33,38.68,13.0,5826.0,1411.0,142900.0
-121.3,38.71,17.0,5434.0,1106.0,99900.0
-121.29,38.71,32.0,1875.0,361.0,103800.0
-121.3,38.72,15.0,2514.0,482.0,131900.0
-121.31,38.72,11.0,2306.0,420.0,122200.0
-121.32,38.71,14.0,4594.0,774.0,127500.0
-121.31,38.71,18.0,3998.0,744.0,102000.0
-121.32,38.7,17.0,3214.0,551.0,124900.0
-121.32,38.7,16.0,2966.0,578.0,118400.0
-121.32,38.7,16.0,3592.0,642.0,126000.0
-121.33,38.7,15.0,2226.0,421.0,117800.0
-121.33,38.69,15.0,3137.0,509.0,122700.0
-121.32,38.68,25.0,1252.0,207.0,146400.0
-121.32,38.67,10.0,3908.0,890.0,130600.0
-121.32,38.67,21.0,3455.0,706.0,91600.0
-121.31,38.67,26.0,1387.0,226.0,135700.0
-121.33,38.67,17.0,2683.0,704.0,130200.0
-121.33,38.66,17.0,2767.0,584.0,125400.0
-121.31,38.67,27.0,1998.0,353.0,115500.0
-121.32,38.67,31.0,2532.0,479.0,114500.0
-121.29,38.68,12.0,5098.0,1094.0,132500.0
-121.3,38.69,13.0,2135.0,429.0,134900.0
-121.31,38.68,16.0,5179.0,1271.0,82500.0
-121.31,38.68,22.0,1194.0,207.0,134300.0
-121.3,38.67,15.0,4018.0,850.0,119800.0
-121.3,38.68,19.0,2655.0,438.0,140600.0
-121.3,38.67,20.0,1234.0,208.0,143000.0
-121.3,38.66,32.0,2915.0,492.0,117100.0
-121.3,38.67,23.0,2145.0,340.0,125400.0
-121.27,38.7,16.0,3747.0,586.0,145300.0
-121.27,38.69,16.0,3389.0,597.0,145600.0
-121.26,38.68,4.0,3080.0,827.0,133000.0
-121.24,38.7,13.0,3243.0,488.0,166800.0
-121.25,38.7,16.0,3262.0,533.0,144400.0
-121.26,38.69,17.0,3917.0,638.0,137000.0
-121.25,38.69,17.0,3050.0,481.0,134500.0
-121.25,38.69,24.0,1014.0,185.0,112800.0
-121.24,38.68,20.0,1402.0,236.0,135500.0
-121.25,38.68,15.0,1497.0,243.0,135600.0
-121.26,38.68,13.0,4256.0,619.0,167400.0
-121.25,38.68,13.0,503.0,70.0,276100.0
-121.25,38.67,14.0,6155.0,1034.0,244300.0
-121.26,38.67,18.0,1830.0,313.0,141800.0
-121.27,38.67,16.0,3185.0,886.0,149000.0
-121.26,38.66,8.0,1145.0,241.0,124300.0
-121.27,38.67,15.0,2116.0,524.0,111600.0
-121.27,38.67,15.0,1701.0,346.0,128700.0
-121.28,38.68,16.0,3467.0,615.0,147300.0
-121.28,38.67,23.0,1727.0,264.0,160000.0
-121.28,38.67,29.0,1087.0,174.0,158800.0
-121.29,38.68,20.0,1881.0,378.0,144000.0
-121.29,38.67,20.0,1992.0,363.0,130500.0
-121.25,38.72,15.0,6838.0,941.0,162700.0
-121.27,38.71,16.0,4082.0,666.0,142900.0
-121.25,38.71,14.0,3713.0,637.0,143400.0
-121.26,38.7,9.0,7812.0,1348.0,146600.0
-121.17,38.69,5.0,7138.0,1227.0,243200.0
-121.19,38.71,11.0,4415.0,723.0,390800.0
-121.18,38.69,7.0,7104.0,970.0,274500.0
-121.2,38.7,28.0,2970.0,471.0,131700.0
-121.2,38.69,26.0,3077.0,607.0,137500.0
-121.22,38.68,10.0,6262.0,1278.0,139000.0
-121.22,38.71,23.0,1843.0,273.0,214700.0
-121.23,38.71,18.0,4947.0,714.0,170500.0
-121.23,38.69,19.0,5268.0,849.0,148700.0
-121.23,38.67,27.0,5266.0,971.0,133000.0
-121.24,38.67,28.0,3558.0,589.0,131700.0
-121.2,38.68,9.0,2200.0,422.0,143800.0
-121.21,38.67,11.0,5500.0,956.0,145800.0
-121.22,38.67,20.0,1412.0,226.0,130700.0
-121.21,38.67,19.0,2987.0,626.0,112100.0
-121.19,38.67,16.0,1754.0,284.0,147000.0
-121.2,38.67,26.0,1546.0,287.0,115400.0
-121.2,38.67,10.0,3875.0,668.0,171000.0
-121.19,38.66,26.0,1937.0,286.0,179200.0
-121.2,38.66,17.0,1605.0,217.0,204800.0
-121.15,38.69,52.0,240.0,44.0,225000.0
-121.17,38.71,15.0,3084.0,557.0,293300.0
-121.17,38.68,37.0,1252.0,267.0,121900.0
-121.18,38.67,42.0,2101.0,480.0,116000.0
-121.16,38.67,21.0,6198.0,1223.0,159000.0
-121.15,38.68,6.0,9798.0,1551.0,189600.0
-121.16,38.68,21.0,3517.0,667.0,131600.0
-121.13,38.66,2.0,12360.0,1747.0,222500.0
-121.13,38.55,8.0,530.0,109.0,212500.0
-121.06,38.51,6.0,6873.0,959.0,263100.0
-121.13,38.47,16.0,2574.0,441.0,203400.0
-121.24,38.63,4.0,11021.0,1565.0,273200.0
-121.22,38.58,25.0,394.0,94.0,55000.0
-121.28,38.55,35.0,7088.0,1279.0,112500.0
-121.31,38.59,35.0,3295.0,560.0,101900.0
-121.32,38.59,21.0,9774.0,1777.0,136100.0
-121.32,38.59,24.0,4378.0,910.0,123700.0
-121.29,38.61,17.0,13553.0,2474.0,132700.0
-121.3,38.61,25.0,2707.0,464.0,116900.0
-121.3,38.6,32.0,9534.0,1819.0,103400.0
-121.27,38.62,13.0,2321.0,539.0,95600.0
-121.28,38.61,22.0,2938.0,619.0,96100.0
-121.28,38.61,23.0,2547.0,504.0,103300.0
-121.29,38.61,26.0,1814.0,299.0,110500.0
-121.27,38.61,17.0,6663.0,1369.0,115600.0
-121.28,38.6,25.0,1122.0,198.0,111600.0
-121.28,38.6,17.0,1671.0,378.0,112500.0
-121.29,38.6,29.0,1276.0,225.0,109100.0
-121.32,38.57,15.0,3369.0,499.0,127500.0
-121.33,38.56,17.0,3608.0,682.0,109400.0
-121.32,38.57,25.0,692.0,146.0,101100.0
-121.32,38.56,18.0,1169.0,186.0,108700.0
-121.32,38.54,13.0,4715.0,1090.0,104400.0
-121.28,38.53,18.0,224.0,38.0,165000.0
-121.3,38.58,19.0,2653.0,680.0,91300.0
-121.3,38.58,16.0,1537.0,364.0,90700.0
-121.31,38.58,10.0,2421.0,580.0,112500.0
-121.31,38.57,9.0,2748.0,521.0,113300.0
-121.31,38.57,22.0,1229.0,253.0,101600.0
-121.33,38.57,17.0,1621.0,350.0,150000.0
-121.28,38.59,3.0,4188.0,1136.0,92500.0
-121.29,38.59,19.0,2460.0,470.0,95600.0
-121.3,38.59,25.0,3002.0,718.0,89600.0
-121.3,38.58,29.0,2748.0,563.0,92400.0
-121.34,38.56,12.0,2975.0,628.0,118600.0
-121.34,38.55,11.0,2838.0,498.0,114000.0
-121.35,38.54,12.0,16239.0,3358.0,116300.0
-121.37,38.56,19.0,6308.0,1167.0,113500.0
-121.37,38.57,16.0,3895.0,896.0,135800.0
-121.37,38.56,18.0,2129.0,363.0,118000.0
-121.36,38.57,26.0,1793.0,244.0,129500.0
-121.35,38.56,16.0,2629.0,491.0,140200.0
-121.34,38.58,17.0,1605.0,258.0,134100.0
-121.34,38.57,14.0,5737.0,1008.0,134500.0
-121.35,38.55,18.0,4481.0,780.0,123300.0
-121.35,38.55,22.0,2607.0,411.0,126900.0
-121.36,38.55,33.0,1191.0,198.0,118800.0
-121.35,38.56,16.0,2278.0,370.0,132400.0
-121.36,38.56,17.0,6225.0,938.0,138000.0
-121.37,38.55,21.0,2713.0,432.0,125500.0
-121.36,38.56,20.0,1232.0,332.0,32500.0
-121.37,38.56,27.0,1827.0,509.0,52500.0
-121.3,38.51,19.0,822.0,134.0,157500.0
-121.35,38.51,29.0,2337.0,391.0,157700.0
-121.4,38.47,4.0,20982.0,3392.0,130600.0
-121.38,38.47,4.0,14418.0,2282.0,145900.0
-121.39,38.43,3.0,2696.0,384.0,237600.0
-121.27,38.44,19.0,2780.0,414.0,209900.0
-121.35,38.46,2.0,6992.0,1132.0,144400.0
-121.34,38.44,14.0,3205.0,465.0,240900.0
-121.32,38.41,17.0,4401.0,655.0,247500.0
-121.36,38.42,6.0,3254.0,465.0,188400.0
-121.37,38.41,14.0,3727.0,685.0,125700.0
-121.37,38.42,18.0,2643.0,502.0,91200.0
-121.38,38.41,7.0,6091.0,921.0,150400.0
-121.38,38.41,10.0,3425.0,629.0,138700.0
-121.38,38.4,15.0,4155.0,637.0,154400.0
-121.37,38.39,15.0,1883.0,254.0,143500.0
-121.35,38.4,11.0,2322.0,459.0,94400.0
-121.36,38.4,18.0,4813.0,849.0,144400.0
-121.36,38.39,10.0,5121.0,763.0,148100.0
-121.13,38.37,10.0,1034.0,153.0,241100.0
-121.2,38.36,14.0,2634.0,463.0,175700.0
-121.22,38.4,14.0,2655.0,441.0,213800.0
-121.22,38.43,20.0,2054.0,339.0,219300.0
-121.29,38.36,17.0,2193.0,386.0,191700.0
-121.27,38.31,17.0,1144.0,202.0,151600.0
-121.1,38.33,14.0,1357.0,247.0,157800.0
-121.2,38.28,20.0,1732.0,307.0,160200.0
-121.26,38.27,20.0,1314.0,229.0,144600.0
-121.29,38.28,11.0,1554.0,260.0,156700.0
-121.35,38.28,17.0,2756.0,557.0,82000.0
-121.33,38.28,14.0,980.0,171.0,170100.0
-121.31,38.28,16.0,1708.0,391.0,155400.0
-121.3,38.26,19.0,1403.0,276.0,104600.0
-121.31,38.26,22.0,1768.0,396.0,88300.0
-121.32,38.26,4.0,6125.0,1063.0,134600.0
-121.3,38.25,27.0,2475.0,548.0,86100.0
-121.48,38.46,8.0,10505.0,1777.0,121200.0
-121.42,38.47,11.0,5665.0,1507.0,97800.0
-121.43,38.46,18.0,1378.0,235.0,100300.0
-121.43,38.47,21.0,1787.0,291.0,96200.0
-121.44,38.47,16.0,1215.0,223.0,95900.0
-121.44,38.47,5.0,5666.0,1178.0,108900.0
-121.44,38.46,10.0,4446.0,897.0,103600.0
-121.44,38.43,3.0,39320.0,6210.0,153700.0
-121.41,38.34,24.0,1605.0,277.0,162500.0
-121.45,38.37,32.0,1441.0,261.0,137500.0
-121.5,38.34,36.0,1212.0,255.0,72900.0
-121.54,38.29,47.0,1396.0,254.0,92500.0
-121.56,38.26,43.0,1906.0,327.0,136800.0
-121.51,38.26,52.0,910.0,212.0,52800.0
-121.57,38.19,36.0,1395.0,264.0,162500.0
-121.7,38.1,19.0,4896.0,1083.0,89700.0
-121.29,36.9,17.0,3610.0,593.0,374200.0
-121.37,36.89,21.0,2471.0,473.0,293800.0
-121.47,36.92,27.0,2049.0,417.0,265900.0
-121.53,36.85,23.0,3359.0,725.0,193600.0
-121.51,36.86,36.0,1019.0,168.0,210000.0
-121.6,36.88,21.0,3416.0,624.0,241500.0
-121.5,36.81,20.0,1345.0,230.0,363300.0
-121.45,36.86,11.0,1613.0,335.0,146200.0
-121.42,36.86,41.0,440.0,106.0,225000.0
-121.41,36.85,11.0,1708.0,394.0,145900.0
-121.4,36.85,50.0,2666.0,613.0,157300.0
-121.4,36.84,52.0,1860.0,400.0,136500.0
-121.4,36.84,40.0,2352.0,536.0,155300.0
-121.41,36.84,23.0,1771.0,356.0,192200.0
-121.4,36.86,36.0,1256.0,270.0,145400.0
-121.38,36.85,13.0,4115.0,782.0,192400.0
-121.38,36.84,6.0,3769.0,669.0,217600.0
-121.37,36.84,11.0,1996.0,382.0,243000.0
-121.38,36.84,17.0,2625.0,512.0,221200.0
-121.37,36.83,14.0,3658.0,612.0,216000.0
-121.4,36.83,11.0,3701.0,739.0,207900.0
-121.44,36.84,7.0,1644.0,338.0,180400.0
-121.42,36.85,7.0,1626.0,325.0,170800.0
-121.32,36.79,30.0,516.0,90.0,202500.0
-121.36,36.81,7.0,4609.0,741.0,290500.0
-121.34,36.76,15.0,2638.0,429.0,336800.0
-121.06,36.72,23.0,395.0,70.0,100000.0
-120.95,36.47,52.0,1691.0,301.0,225000.0
-117.75,34.01,4.0,22128.0,3522.0,289600.0
-117.78,33.97,2.0,556.0,63.0,500001.0
-117.72,33.99,14.0,5622.0,861.0,206700.0
-117.76,33.98,3.0,9662.0,1385.0,292400.0
-117.74,33.97,4.0,9755.0,1748.0,254900.0
-117.72,33.97,16.0,13290.0,2062.0,187800.0
-117.71,33.97,10.0,10856.0,2278.0,137200.0
-117.7,33.92,4.0,8301.0,1333.0,252200.0
-117.75,33.95,13.0,984.0,127.0,426900.0
-117.76,33.94,40.0,1092.0,213.0,184200.0
-117.69,34.09,28.0,1437.0,295.0,140200.0
-117.7,34.08,10.0,1979.0,454.0,107300.0
-117.7,34.09,25.0,1719.0,331.0,121800.0
-117.71,34.08,29.0,1276.0,283.0,134300.0
-117.71,34.07,31.0,1840.0,380.0,129200.0
-117.69,34.08,30.0,4255.0,773.0,142500.0
-117.69,34.07,35.0,3222.0,559.0,131000.0
-117.69,34.07,34.0,4055.0,739.0,136000.0
-117.69,34.08,14.0,4136.0,886.0,128200.0
-117.71,34.07,24.0,1948.0,362.0,139300.0
-117.7,34.08,33.0,4674.0,791.0,137300.0
-117.7,34.07,33.0,1552.0,288.0,128400.0
-117.69,34.06,29.0,873.0,226.0,114400.0
-117.69,34.06,25.0,1881.0,433.0,144000.0
-117.7,34.06,25.0,2054.0,609.0,150000.0
-117.7,34.06,7.0,732.0,145.0,95300.0
-117.71,34.06,27.0,2127.0,628.0,91300.0
-117.68,34.05,25.0,1859.0,463.0,187500.0
-117.69,34.05,10.0,1875.0,366.0,128900.0
-117.7,34.05,24.0,2834.0,470.0,162500.0
-117.71,34.06,16.0,1458.0,295.0,160400.0
-117.71,34.05,20.0,2281.0,444.0,130500.0
-117.72,34.05,31.0,2220.0,526.0,104300.0
-117.72,34.05,8.0,1841.0,409.0,107000.0
-117.69,34.04,5.0,4459.0,896.0,182600.0
-117.7,34.04,13.0,5301.0,1025.0,163000.0
-117.71,34.04,20.0,1950.0,310.0,222100.0
-117.71,34.04,17.0,4098.0,733.0,231800.0
-117.72,34.03,17.0,2902.0,476.0,161800.0
-117.72,34.02,17.0,1781.0,262.0,236800.0
-117.73,34.01,36.0,2340.0,392.0,213000.0
-117.72,34.0,15.0,4363.0,690.0,179700.0
-117.68,34.0,5.0,3761.0,580.0,225400.0
-117.69,34.0,28.0,707.0,154.0,111600.0
-117.7,34.0,15.0,4905.0,711.0,193100.0
-117.71,34.02,17.0,12689.0,2426.0,157700.0
-117.71,34.03,11.0,3467.0,749.0,164400.0
-117.67,34.03,20.0,8561.0,1411.0,165500.0
-117.68,34.03,16.0,2859.0,668.0,124300.0
-117.69,34.03,20.0,6374.0,1412.0,162500.0
-117.68,34.01,20.0,7326.0,1555.0,123500.0
-117.69,34.01,30.0,2598.0,573.0,95600.0
-117.68,34.15,24.0,1033.0,189.0,213500.0
-117.66,34.15,25.0,3430.0,485.0,360100.0
-117.64,34.15,16.0,2896.0,404.0,392900.0
-117.68,34.15,4.0,4082.0,578.0,286300.0
-117.68,34.14,4.0,4791.0,695.0,277000.0
-117.66,34.14,11.0,3628.0,469.0,325000.0
-117.66,34.14,8.0,1692.0,253.0,310500.0
-117.66,34.15,20.0,2524.0,311.0,395500.0
-117.65,34.14,16.0,2196.0,287.0,354000.0
-117.69,34.13,8.0,2915.0,371.0,345400.0
-117.67,34.13,10.0,2846.0,362.0,304100.0
-117.66,34.13,17.0,3229.0,405.0,307100.0
-117.67,34.12,15.0,3162.0,495.0,191700.0
-117.66,34.13,19.0,3995.0,554.0,254100.0
-117.66,34.12,22.0,2272.0,278.0,390500.0
-117.65,34.14,9.0,3877.0,490.0,406700.0
-117.65,34.13,24.0,2121.0,296.0,255900.0
-117.65,34.12,17.0,3006.0,427.0,242700.0
-117.63,34.12,4.0,4323.0,775.0,226800.0
-117.64,34.12,18.0,3605.0,534.0,202900.0
-117.65,34.11,29.0,2927.0,634.0,176600.0
-117.64,34.11,16.0,2129.0,420.0,146900.0
-117.63,34.11,30.0,2674.0,428.0,165600.0
-117.69,34.11,16.0,2427.0,522.0,119300.0
-117.68,34.12,16.0,2181.0,321.0,259400.0
-117.68,34.11,16.0,3190.0,471.0,208600.0
-117.66,34.12,16.0,3853.0,541.0,251100.0
-117.66,34.11,19.0,3445.0,661.0,230500.0
-117.65,34.12,27.0,2298.0,340.0,239000.0
-117.65,34.11,28.0,2788.0,370.0,233500.0
-117.69,34.1,17.0,3759.0,1035.0,137500.0
-117.68,34.1,11.0,7392.0,1796.0,163000.0
-117.67,34.1,28.0,1263.0,248.0,174000.0
-117.67,34.1,19.0,2969.0,605.0,155700.0
-117.65,34.1,19.0,1688.0,365.0,136400.0
-117.66,34.1,37.0,1971.0,345.0,145300.0
-117.66,34.1,26.0,1855.0,553.0,150000.0
-117.65,34.1,30.0,1461.0,341.0,106000.0
-117.68,34.09,22.0,1547.0,334.0,148800.0
-117.67,34.09,17.0,4418.0,1256.0,101000.0
-117.66,34.09,26.0,1151.0,200.0,166300.0
-117.66,34.09,20.0,2462.0,496.0,162500.0
-117.66,34.09,23.0,1426.0,313.0,151500.0
-117.65,34.09,33.0,2446.0,396.0,145600.0
-117.62,34.13,20.0,3216.0,516.0,158800.0
-117.62,34.11,17.0,1869.0,311.0,243900.0
-117.62,34.11,31.0,2561.0,414.0,192800.0
-117.63,34.1,15.0,4799.0,1209.0,122800.0
-117.63,34.09,8.0,3557.0,890.0,114100.0
-117.64,34.09,34.0,2839.0,659.0,121300.0
-117.65,34.09,46.0,1214.0,281.0,116300.0
-117.65,34.1,44.0,1526.0,337.0,115800.0
-117.65,34.1,44.0,2808.0,585.0,139300.0
-117.68,34.08,21.0,5662.0,1185.0,137300.0
-117.68,34.08,28.0,2459.0,492.0,137200.0
-117.67,34.07,29.0,1840.0,388.0,123400.0
-117.68,34.07,24.0,2626.0,692.0,135000.0
-117.68,34.07,32.0,1775.0,314.0,121300.0
-117.65,34.08,35.0,2621.0,391.0,166400.0
-117.65,34.08,38.0,2750.0,572.0,144900.0
-117.66,34.07,37.0,2454.0,511.0,139600.0
-117.66,34.06,24.0,4043.0,952.0,114900.0
-117.66,34.07,36.0,2072.0,408.0,137000.0
-117.66,34.07,33.0,2081.0,409.0,138100.0
-117.66,34.08,36.0,1485.0,236.0,141000.0
-117.66,34.08,33.0,3659.0,590.0,157200.0
-117.64,34.08,37.0,2576.0,468.0,130400.0
-117.64,34.07,43.0,1970.0,379.0,122800.0
-117.65,34.08,52.0,2264.0,439.0,144300.0
-117.65,34.08,40.0,1609.0,258.0,158200.0
-117.64,34.08,35.0,1254.0,241.0,118000.0
-117.64,34.08,33.0,1987.0,455.0,122600.0
-117.63,34.08,38.0,1810.0,371.0,111700.0
-117.63,34.07,39.0,2650.0,511.0,106700.0
-117.62,34.07,15.0,4061.0,811.0,127000.0
-117.62,34.08,30.0,1372.0,235.0,116300.0
-117.63,34.09,19.0,3490.0,816.0,126200.0
-117.62,34.09,26.0,3271.0,595.0,132000.0
-117.62,34.08,22.0,2626.0,631.0,111800.0
-117.62,34.08,24.0,2801.0,554.0,136000.0
-117.61,34.08,20.0,3550.0,736.0,128800.0
-117.61,34.09,23.0,1945.0,362.0,135500.0
-117.61,34.09,11.0,2000.0,391.0,144000.0
-117.61,34.08,12.0,4427.0,822.0,158700.0
-117.6,34.08,15.0,2700.0,460.0,159800.0
-117.65,34.07,35.0,2501.0,651.0,113200.0
-117.65,34.07,52.0,1041.0,252.0,117200.0
-117.65,34.06,41.0,465.0,130.0,112500.0
-117.62,34.07,16.0,6009.0,1599.0,128900.0
-117.64,34.07,30.0,2787.0,713.0,98100.0
-117.64,34.07,38.0,2450.0,544.0,111200.0
-117.64,34.07,52.0,1644.0,372.0,108300.0
-117.67,34.06,26.0,1592.0,429.0,110400.0
-117.66,34.06,39.0,1405.0,339.0,91800.0
-117.65,34.06,41.0,1171.0,334.0,90500.0
-117.64,34.06,43.0,763.0,219.0,79200.0
-117.64,34.06,50.0,637.0,143.0,85700.0
-117.63,34.06,39.0,1210.0,310.0,88300.0
-117.66,34.05,36.0,2341.0,520.0,104000.0
-117.66,34.05,33.0,960.0,216.0,108600.0
-117.66,34.05,6.0,5129.0,1119.0,113600.0
-117.67,34.04,16.0,3260.0,501.0,162000.0
-117.66,34.04,16.0,2081.0,348.0,147600.0
-117.66,34.05,14.0,2644.0,525.0,147500.0
-117.65,34.04,15.0,3393.0,653.0,151000.0
-117.66,34.04,10.0,3657.0,695.0,159900.0
-117.67,34.05,6.0,2833.0,628.0,167500.0
-117.67,34.04,13.0,2295.0,374.0,194300.0
-117.67,34.04,13.0,1543.0,383.0,99700.0
-117.68,34.04,27.0,574.0,103.0,186500.0
-117.65,34.02,9.0,2107.0,411.0,159100.0
-117.66,34.03,14.0,2137.0,345.0,185500.0
-117.67,34.02,16.0,3042.0,524.0,178500.0
-117.66,34.02,11.0,3358.0,504.0,207900.0
-117.65,34.03,15.0,4420.0,903.0,149100.0
-117.65,34.04,28.0,2360.0,607.0,100000.0
-117.64,34.05,32.0,1129.0,251.0,96900.0
-117.64,34.05,27.0,1407.0,362.0,95700.0
-117.64,34.03,11.0,2050.0,382.0,137000.0
-117.64,34.04,21.0,1801.0,507.0,102500.0
-117.64,34.03,10.0,3194.0,579.0,159100.0
-117.64,34.02,10.0,4887.0,930.0,158000.0
-117.63,34.02,13.0,4864.0,729.0,175400.0
-117.62,34.02,9.0,4265.0,587.0,195100.0
-117.62,34.03,15.0,3942.0,661.0,176000.0
-117.62,34.02,16.0,2040.0,325.0,164100.0
-117.61,34.02,15.0,1791.0,346.0,170300.0
-117.6,34.02,16.0,2103.0,348.0,160400.0
-117.6,34.03,16.0,1499.0,232.0,175400.0
-117.62,34.05,33.0,883.0,211.0,103600.0
-117.61,34.04,8.0,4116.0,766.0,150200.0
-117.66,34.02,12.0,5616.0,871.0,202300.0
-117.64,34.02,6.0,248.0,47.0,416700.0
-117.61,34.01,25.0,352.0,41.0,500000.0
-117.61,34.02,8.0,63.0,9.0,275000.0
-117.64,33.99,29.0,1005.0,152.0,181300.0
-117.66,34.0,5.0,1387.0,236.0,201100.0
-117.6,33.98,26.0,1225.0,199.0,225000.0
-117.63,33.94,36.0,447.0,95.0,183300.0
-117.58,34.0,2.0,7544.0,1516.0,245200.0
-117.57,34.15,3.0,12806.0,2219.0,343100.0
-117.57,34.13,5.0,6135.0,879.0,225200.0
-117.54,34.12,4.0,17577.0,2819.0,181800.0
-117.54,34.11,16.0,2114.0,374.0,131500.0
-117.51,34.14,21.0,2455.0,381.0,191700.0
-117.5,34.12,2.0,11965.0,1802.0,191700.0
-117.51,34.16,2.0,718.0,98.0,315000.0
-117.55,34.14,3.0,5710.0,919.0,206300.0
-117.59,34.16,10.0,9467.0,1181.0,361400.0
-117.58,34.14,7.0,11818.0,1745.0,231700.0
-117.62,34.15,16.0,13556.0,1704.0,311500.0
-117.61,34.14,14.0,15809.0,2485.0,245600.0
-117.61,34.13,21.0,8416.0,1386.0,164600.0
-117.61,34.12,17.0,6709.0,1198.0,156900.0
-117.59,34.13,10.0,20263.0,3915.0,169600.0
-117.58,34.11,14.0,11635.0,2055.0,157600.0
-117.6,34.11,18.0,6025.0,1062.0,155700.0
-117.56,34.12,4.0,6956.0,1271.0,178700.0
-117.56,34.12,4.0,5351.0,1210.0,181300.0
-117.61,34.1,9.0,18956.0,4095.0,132600.0
-117.59,34.1,17.0,3646.0,1035.0,139300.0
-117.58,34.1,4.0,6360.0,1584.0,127800.0
-117.58,34.09,27.0,754.0,200.0,100800.0
-117.59,34.09,16.0,2401.0,465.0,120400.0
-117.57,34.07,4.0,2152.0,580.0,118800.0
-117.59,34.03,16.0,3443.0,562.0,161400.0
-117.59,34.02,14.0,1463.0,261.0,152500.0
-117.58,34.02,4.0,5998.0,1092.0,174800.0
-117.57,34.02,5.0,6933.0,1311.0,158900.0
-117.53,34.06,18.0,5605.0,1303.0,116400.0
-117.53,34.1,5.0,2185.0,488.0,103000.0
-117.42,34.13,4.0,11587.0,1796.0,141900.0
-117.43,34.12,7.0,5954.0,1071.0,134100.0
-117.45,34.13,16.0,5058.0,965.0,119000.0
-117.46,34.14,10.0,714.0,131.0,116100.0
-117.47,34.12,6.0,10565.0,1767.0,141000.0
-117.46,34.1,35.0,908.0,226.0,93500.0
-117.46,34.1,7.0,1759.0,473.0,108800.0
-117.46,34.09,8.0,4711.0,963.0,101600.0
-117.48,34.09,32.0,3170.0,630.0,99200.0
-117.48,34.09,32.0,1650.0,328.0,98600.0
-117.48,34.1,30.0,2287.0,531.0,90600.0
-117.46,34.08,18.0,3830.0,750.0,120700.0
-117.46,34.07,19.0,3155.0,572.0,113400.0
-117.48,34.08,28.0,1922.0,382.0,117400.0
-117.48,34.08,17.0,1834.0,390.0,106400.0
-117.47,34.07,24.0,1017.0,227.0,112500.0
-117.42,34.06,27.0,2532.0,495.0,143100.0
-117.46,34.06,24.0,2831.0,478.0,195600.0
-117.47,34.06,33.0,1379.0,273.0,125000.0
-117.49,34.05,20.0,1483.0,249.0,207700.0
